GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
1500000US040131036123,040131036123,"Block Group 3, Census Tract 1036.12, Maricopa County, Arizona",1236,70,1166,1158,1102,18,1,35,2,0,8,6,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131036124,040131036124,"Block Group 4, Census Tract 1036.12, Maricopa County, Arizona",764,123,641,625,538,57,10,17,3,0,16,15,2,6,2,0,0,0,1,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131036141,040131036141,"Block Group 1, Census Tract 1036.14, Maricopa County, Arizona",1519,186,1333,1319,1250,18,16,24,10,1,14,13,1,4,2,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131036142,040131036142,"Block Group 2, Census Tract 1036.14, Maricopa County, Arizona",844,48,796,785,754,7,3,21,0,0,11,11,0,7,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131036151,040131036151,"Block Group 1, Census Tract 1036.15, Maricopa County, Arizona",596,201,395,392,331,42,10,7,2,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131036152,040131036152,"Block Group 2, Census Tract 1036.15, Maricopa County, Arizona",1433,688,745,731,576,69,57,28,0,1,14,12,3,4,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131036153,040131036153,"Block Group 3, Census Tract 1036.15, Maricopa County, Arizona",1205,655,550,540,365,120,31,18,3,3,10,10,0,3,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131037011,040131037011,"Block Group 1, Census Tract 1037.01, Maricopa County, Arizona",944,181,763,759,674,44,20,17,1,3,4,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131037012,040131037012,"Block Group 2, Census Tract 1037.01, Maricopa County, Arizona",1884,170,1714,1686,1476,57,12,140,0,1,28,28,6,5,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131037013,040131037013,"Block Group 3, Census Tract 1037.01, Maricopa County, Arizona",965,142,823,815,751,26,19,17,2,0,8,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131037021,040131037021,"Block Group 1, Census Tract 1037.02, Maricopa County, Arizona",659,104,555,547,527,10,3,4,1,2,8,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131037022,040131037022,"Block Group 2, Census Tract 1037.02, Maricopa County, Arizona",1008,162,846,833,805,8,10,10,0,0,13,10,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131037023,040131037023,"Block Group 3, Census Tract 1037.02, Maricopa County, Arizona",958,95,863,853,761,56,9,26,0,1,10,10,2,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131039001,040131039001,"Block Group 1, Census Tract 1039, Maricopa County, Arizona",982,199,783,778,734,15,16,13,0,0,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131039002,040131039002,"Block Group 2, Census Tract 1039, Maricopa County, Arizona",988,349,639,624,504,59,37,23,1,0,15,15,4,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131039003,040131039003,"Block Group 3, Census Tract 1039, Maricopa County, Arizona",951,299,652,648,592,21,21,14,0,0,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131039004,040131039004,"Block Group 4, Census Tract 1039, Maricopa County, Arizona",1337,254,1083,1061,990,30,13,27,1,0,22,20,5,3,9,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131040001,040131040001,"Block Group 1, Census Tract 1040, Maricopa County, Arizona",1192,237,955,938,830,62,13,24,2,7,17,17,8,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131040002,040131040002,"Block Group 2, Census Tract 1040, Maricopa County, Arizona",797,157,640,620,448,82,20,68,2,0,20,18,8,1,5,0,0,0,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131040003,040131040003,"Block Group 3, Census Tract 1040, Maricopa County, Arizona",1297,399,898,891,827,21,16,23,3,1,7,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131040004,040131040004,"Block Group 4, Census Tract 1040, Maricopa County, Arizona",1714,342,1372,1330,1192,43,43,51,1,0,42,40,5,4,24,3,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131041001,040131041001,"Block Group 1, Census Tract 1041, Maricopa County, Arizona",1216,334,882,864,793,39,17,12,0,3,18,18,8,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131041002,040131041002,"Block Group 2, Census Tract 1041, Maricopa County, Arizona",1314,202,1112,1082,961,77,12,22,10,0,30,30,3,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131041003,040131041003,"Block Group 3, Census Tract 1041, Maricopa County, Arizona",1020,178,842,823,793,19,4,6,0,1,19,18,6,4,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131041004,040131041004,"Block Group 4, Census Tract 1041, Maricopa County, Arizona",1273,347,926,919,837,46,13,21,0,2,7,7,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042021,040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",1039,204,835,825,760,22,8,32,1,2,10,9,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042022,040131042022,"Block Group 2, Census Tract 1042.02, Maricopa County, Arizona",1639,232,1407,1387,1294,38,14,33,4,4,20,17,5,5,4,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US040131042023,040131042023,"Block Group 3, Census Tract 1042.02, Maricopa County, Arizona",1225,148,1077,1065,965,44,32,18,4,2,12,8,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042031,040131042031,"Block Group 1, Census Tract 1042.03, Maricopa County, Arizona",838,222,616,605,534,22,20,27,2,0,11,11,4,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042032,040131042032,"Block Group 2, Census Tract 1042.03, Maricopa County, Arizona",868,179,689,684,636,19,10,19,0,0,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042033,040131042033,"Block Group 3, Census Tract 1042.03, Maricopa County, Arizona",674,163,511,498,359,95,28,9,7,0,13,13,1,1,5,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042034,040131042034,"Block Group 4, Census Tract 1042.03, Maricopa County, Arizona",928,221,707,698,633,23,7,31,2,2,9,7,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042035,040131042035,"Block Group 5, Census Tract 1042.03, Maricopa County, Arizona",1261,235,1026,1014,884,49,32,44,3,2,12,12,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042041,040131042041,"Block Group 1, Census Tract 1042.04, Maricopa County, Arizona",1036,215,821,797,725,36,5,31,0,0,24,24,3,5,7,1,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042042,040131042042,"Block Group 2, Census Tract 1042.04, Maricopa County, Arizona",1347,241,1106,1081,993,43,17,24,4,0,25,24,4,12,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042051,040131042051,"Block Group 1, Census Tract 1042.05, Maricopa County, Arizona",876,217,659,654,608,18,9,15,0,4,5,5,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042052,040131042052,"Block Group 2, Census Tract 1042.05, Maricopa County, Arizona",864,201,663,643,499,80,28,30,5,1,20,18,1,6,4,0,0,3,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042053,040131042053,"Block Group 3, Census Tract 1042.05, Maricopa County, Arizona",871,199,672,663,575,35,12,38,2,1,9,9,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042054,040131042054,"Block Group 4, Census Tract 1042.05, Maricopa County, Arizona",1364,302,1062,1031,704,161,116,42,4,4,31,29,10,5,7,0,1,3,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042061,040131042061,"Block Group 1, Census Tract 1042.06, Maricopa County, Arizona",980,213,767,755,698,31,5,20,0,1,12,12,4,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042062,040131042062,"Block Group 2, Census Tract 1042.06, Maricopa County, Arizona",970,300,670,658,449,52,8,145,3,1,12,12,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042063,040131042063,"Block Group 3, Census Tract 1042.06, Maricopa County, Arizona",915,253,662,650,592,28,1,24,1,4,12,12,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042071,040131042071,"Block Group 1, Census Tract 1042.07, Maricopa County, Arizona",1264,163,1101,1080,1024,23,5,22,2,4,21,20,0,3,7,1,0,0,1,0,1,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042072,040131042072,"Block Group 2, Census Tract 1042.07, Maricopa County, Arizona",1168,128,1040,1025,930,23,13,59,0,0,15,15,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042073,040131042073,"Block Group 3, Census Tract 1042.07, Maricopa County, Arizona",932,175,757,731,607,86,21,15,1,1,26,20,6,5,7,0,0,1,0,0,0,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042121,040131042121,"Block Group 1, Census Tract 1042.12, Maricopa County, Arizona",607,90,517,503,441,31,9,21,1,0,14,14,2,6,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042122,040131042122,"Block Group 2, Census Tract 1042.12, Maricopa County, Arizona",1260,259,1001,987,893,33,13,42,5,1,14,11,3,0,4,2,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042123,040131042123,"Block Group 3, Census Tract 1042.12, Maricopa County, Arizona",1254,213,1041,1017,881,36,14,84,1,1,24,22,7,5,5,1,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042124,040131042124,"Block Group 4, Census Tract 1042.12, Maricopa County, Arizona",1476,244,1232,1214,1113,36,10,52,1,2,18,17,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042141,040131042141,"Block Group 1, Census Tract 1042.14, Maricopa County, Arizona",932,108,824,815,762,28,9,16,0,0,9,7,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042142,040131042142,"Block Group 2, Census Tract 1042.14, Maricopa County, Arizona",877,87,790,774,753,6,2,13,0,0,16,15,0,3,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042151,040131042151,"Block Group 1, Census Tract 1042.15, Maricopa County, Arizona",472,48,424,415,390,4,4,14,3,0,9,9,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042152,040131042152,"Block Group 2, Census Tract 1042.15, Maricopa County, Arizona",492,57,435,426,381,6,8,26,5,0,9,7,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US040131042153,040131042153,"Block Group 3, Census Tract 1042.15, Maricopa County, Arizona",577,59,518,514,497,10,1,5,0,1,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042154,040131042154,"Block Group 4, Census Tract 1042.15, Maricopa County, Arizona",465,63,402,398,376,18,0,3,1,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042155,040131042155,"Block Group 5, Census Tract 1042.15, Maricopa County, Arizona",1041,157,884,858,788,35,17,17,1,0,26,26,10,10,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042161,040131042161,"Block Group 1, Census Tract 1042.16, Maricopa County, Arizona",1012,154,858,839,668,58,13,100,0,0,19,19,2,5,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042162,040131042162,"Block Group 2, Census Tract 1042.16, Maricopa County, Arizona",861,96,765,756,700,10,6,40,0,0,9,8,1,3,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042163,040131042163,"Block Group 3, Census Tract 1042.16, Maricopa County, Arizona",1806,235,1571,1531,1429,29,11,60,0,2,40,40,9,9,16,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042171,040131042171,"Block Group 1, Census Tract 1042.17, Maricopa County, Arizona",1289,202,1087,1064,994,34,18,15,3,0,23,21,11,6,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042172,040131042172,"Block Group 2, Census Tract 1042.17, Maricopa County, Arizona",1349,159,1190,1171,977,41,11,142,0,0,19,18,8,3,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042173,040131042173,"Block Group 3, Census Tract 1042.17, Maricopa County, Arizona",1202,161,1041,1026,973,20,15,15,1,2,15,15,6,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042181,040131042181,"Block Group 1, Census Tract 1042.18, Maricopa County, Arizona",934,113,821,806,738,28,15,23,2,0,15,15,2,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042182,040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",835,95,740,729,675,13,4,36,1,0,11,11,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042183,040131042183,"Block Group 3, Census Tract 1042.18, Maricopa County, Arizona",1215,224,991,960,782,83,26,65,3,1,31,28,5,10,5,0,0,2,0,2,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042191,040131042191,"Block Group 1, Census Tract 1042.19, Maricopa County, Arizona",1262,208,1054,1028,951,41,10,23,2,1,26,25,8,8,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US040131042192,040131042192,"Block Group 2, Census Tract 1042.19, Maricopa County, Arizona",1126,161,965,957,894,20,11,29,2,1,8,8,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042211,040131042211,"Block Group 1, Census Tract 1042.21, Maricopa County, Arizona",985,141,844,834,754,19,9,50,2,0,10,10,1,2,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042212,040131042212,"Block Group 2, Census Tract 1042.21, Maricopa County, Arizona",1284,214,1070,1052,915,47,10,76,3,1,18,17,1,4,8,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042213,040131042213,"Block Group 3, Census Tract 1042.21, Maricopa County, Arizona",779,181,598,591,553,8,9,20,1,0,7,7,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US040131042214,040131042214,"Block Group 4, Census Tract 1042.21, Maricopa County, Arizona",1281,249,1032,1010,873,77,21,32,2,5,22,18,3,6,6,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
