GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US040131051013,040131051013,"Block Group 3, Census Tract 1051.01, Maricopa County, Arizona",943,126,17,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,9,13,61,28,9,14,51,33,110,50,71,44,250,81,199,68,85,47,72,58
1500000US040131051021,040131051021,"Block Group 1, Census Tract 1051.02, Maricopa County, Arizona",814,188,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,82,56,0,13,58,47,125,74,28,34,294,144,74,53,135,81,18,29
1500000US040131051022,040131051022,"Block Group 2, Census Tract 1051.02, Maricopa County, Arizona",989,216,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,19,30,82,56,0,13,44,47,192,94,77,51,243,106,198,82,105,84,14,23
1500000US040131051023,040131051023,"Block Group 3, Census Tract 1051.02, Maricopa County, Arizona",1050,236,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,101,75,0,13,61,49,16,25,64,67,425,145,149,80,204,147,30,33
1500000US040131051024,040131051024,"Block Group 4, Census Tract 1051.02, Maricopa County, Arizona",541,142,0,13,0,13,0,13,0,13,22,33,0,13,0,13,0,13,0,13,0,13,18,29,0,13,0,13,16,25,0,13,73,62,0,13,35,41,90,55,42,38,135,87,93,84,17,27,0,13
1500000US040131051031,040131051031,"Block Group 1, Census Tract 1051.03, Maricopa County, Arizona",632,144,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,31,0,13,0,13,64,47,0,13,203,64,151,72,171,60,9,13
1500000US040131051032,040131051032,"Block Group 2, Census Tract 1051.03, Maricopa County, Arizona",583,124,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,16,25,0,13,0,13,9,15,0,13,27,31,12,18,39,27,21,24,12,19,210,68,88,54,110,61,29,24
1500000US040131051033,040131051033,"Block Group 3, Census Tract 1051.03, Maricopa County, Arizona",1057,161,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,22,58,56,0,13,38,28,109,72,68,48,389,107,164,70,195,73,19,22
1500000US040131052001,040131052001,"Block Group 1, Census Tract 1052, Maricopa County, Arizona",540,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,21,61,69,24,43,46,47,53,55,42,46,175,149,80,60,47,48,0,13
1500000US040131052002,040131052002,"Block Group 2, Census Tract 1052, Maricopa County, Arizona",1664,381,69,106,0,13,0,13,0,13,68,84,0,13,64,78,0,13,0,13,15,25,0,13,0,13,0,13,0,13,91,89,279,147,98,81,91,69,425,200,146,97,219,96,72,81,27,31,0,13
1500000US040131052003,040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",946,281,64,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,113,184,0,13,0,13,0,13,0,13,0,13,95,108,275,161,5,12,0,13,187,123,29,36,117,69,28,32,18,25,15,25
1500000US040131052004,040131052004,"Block Group 4, Census Tract 1052, Maricopa County, Arizona",1337,323,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,49,0,13,19,32,19,32,64,101,285,136,0,13,111,111,317,209,80,64,294,170,106,76,11,18,0,13
1500000US040131053001,040131053001,"Block Group 1, Census Tract 1053, Maricopa County, Arizona",1400,236,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,15,24,0,13,2,4,145,81,20,32,109,77,195,92,94,62,392,137,225,99,145,86,44,40
1500000US040131053002,040131053002,"Block Group 2, Census Tract 1053, Maricopa County, Arizona",1322,404,0,13,0,13,0,13,41,65,0,13,0,13,0,13,0,13,36,58,0,13,37,59,44,72,17,25,151,130,0,13,319,248,0,13,33,37,370,153,91,70,155,94,28,33,0,13,0,13
1500000US040131053003,040131053003,"Block Group 3, Census Tract 1053, Maricopa County, Arizona",1101,184,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,107,67,0,13,0,13,254,113,80,55,301,122,239,93,103,53,0,13
1500000US040131054001,040131054001,"Block Group 1, Census Tract 1054, Maricopa County, Arizona",897,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,68,54,11,17,19,21,131,109,55,45,276,77,150,75,165,70,18,23
1500000US040131054002,040131054002,"Block Group 2, Census Tract 1054, Maricopa County, Arizona",765,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,12,0,13,7,12,0,13,0,13,4,8,0,13,90,43,10,16,26,24,215,81,22,16,264,89,62,39,59,47,0,13
1500000US040131054003,040131054003,"Block Group 3, Census Tract 1054, Maricopa County, Arizona",1087,274,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,44,2,6,0,13,0,13,73,63,360,195,39,42,32,28,148,82,123,71,155,83,103,63,7,12,9,13
1500000US040131055011,040131055011,"Block Group 1, Census Tract 1055.01, Maricopa County, Arizona",865,235,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13,49,70,1,13,114,103,256,107,63,57,60,59,99,82,72,45,95,61,43,47,0,13,0,13
1500000US040131055012,040131055012,"Block Group 2, Census Tract 1055.01, Maricopa County, Arizona",685,211,0,13,0,13,7,12,0,13,0,13,0,13,19,30,0,13,22,36,0,13,8,12,0,13,0,13,6,10,15,24,403,214,35,35,62,53,25,32,27,36,56,59,0,13,0,13,0,13
1500000US040131055021,040131055021,"Block Group 1, Census Tract 1055.02, Maricopa County, Arizona",426,123,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,2,5,0,13,2,4,2,6,5,10,61,42,41,30,48,37,129,79,40,37,63,46,31,32,0,13,0,13
1500000US040131055022,040131055022,"Block Group 2, Census Tract 1055.02, Maricopa County, Arizona",476,168,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,45,0,13,0,13,0,13,53,86,172,97,6,11,7,11,108,79,9,16,84,51,0,13,0,13,0,13
1500000US040131055031,040131055031,"Block Group 1, Census Tract 1055.03, Maricopa County, Arizona",111,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,47,55,13,26,20,32,0,13,9,15,8,14,0,13,0,13,0,13,0,13
1500000US040131055032,040131055032,"Block Group 2, Census Tract 1055.03, Maricopa County, Arizona",789,218,0,13,0,13,0,13,0,13,35,56,0,13,0,13,0,13,31,47,0,13,0,13,20,31,16,26,17,27,30,39,103,83,7,11,70,64,174,76,40,40,179,143,67,61,0,13,0,13
1500000US040131055033,040131055033,"Block Group 3, Census Tract 1055.03, Maricopa County, Arizona",905,215,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,25,39,64,0,13,35,51,82,66,252,138,35,53,103,64,133,64,72,60,83,57,46,36,0,13,0,13
1500000US040131056011,040131056011,"Block Group 1, Census Tract 1056.01, Maricopa County, Arizona",1233,287,78,96,0,13,5,11,0,13,19,29,0,13,0,13,0,13,62,58,0,13,103,92,40,38,22,23,83,72,97,65,208,108,148,108,69,32,196,98,56,49,36,30,11,17,0,13,0,13
1500000US040131056012,040131056012,"Block Group 2, Census Tract 1056.01, Maricopa County, Arizona",1189,192,21,19,0,13,0,13,0,13,0,13,0,13,0,13,10,16,84,72,22,35,0,13,9,13,67,47,61,59,39,46,342,107,51,47,87,62,193,97,97,61,85,59,21,22,0,13,0,13
1500000US040131056021,040131056021,"Block Group 1, Census Tract 1056.02, Maricopa County, Arizona",990,286,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,46,42,12,18,0,13,38,44,37,42,297,193,91,88,76,59,190,100,62,67,78,67,41,46,0,13,11,17
1500000US040131056022,040131056022,"Block Group 2, Census Tract 1056.02, Maricopa County, Arizona",1636,401,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,31,0,13,17,27,56,62,50,63,132,110,128,132,43,45,469,305,56,72,94,69,233,136,99,93,136,84,90,77,13,20,0,13
1500000US040131056023,040131056023,"Block Group 3, Census Tract 1056.02, Maricopa County, Arizona",1258,387,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,75,117,0,13,0,13,16,27,0,13,1,3,44,43,272,158,93,100,169,141,333,212,165,148,51,62,21,32,0,13,0,13
1500000US040131057011,040131057011,"Block Group 1, Census Tract 1057.01, Maricopa County, Arizona",917,143,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,23,0,13,11,17,10,14,0,13,355,127,20,22,135,75,116,84,65,46,136,82,17,18,19,30,0,13
1500000US040131057012,040131057012,"Block Group 2, Census Tract 1057.01, Maricopa County, Arizona",1347,244,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,74,108,112,50,49,0,13,73,54,429,119,39,39,133,77,281,108,23,25,87,55,35,36,10,15,2,4
1500000US040131057021,040131057021,"Block Group 1, Census Tract 1057.02, Maricopa County, Arizona",1109,217,0,13,0,13,0,13,0,13,0,13,21,31,0,13,1,4,59,63,0,13,26,35,30,44,5,18,24,39,42,38,224,105,49,41,83,43,205,86,113,73,140,72,33,30,54,57,0,13
1500000US040131057022,040131057022,"Block Group 2, Census Tract 1057.02, Maricopa County, Arizona",963,207,20,23,0,13,0,13,0,13,0,13,8,12,19,30,0,13,0,13,0,13,33,52,0,13,77,70,62,64,9,13,193,80,59,47,122,66,123,60,122,63,82,51,26,23,0,13,8,12
1500000US040131058001,040131058001,"Block Group 1, Census Tract 1058, Maricopa County, Arizona",920,393,0,13,0,13,0,13,41,64,0,13,0,13,103,112,32,48,12,19,0,13,2,5,0,13,71,78,0,13,0,13,251,152,0,13,9,15,109,126,125,105,118,78,38,35,0,13,9,14
1500000US040131058002,040131058002,"Block Group 2, Census Tract 1058, Maricopa County, Arizona",915,277,23,28,0,13,0,13,0,13,32,47,33,49,0,13,10,36,31,38,0,13,0,13,18,29,58,77,14,50,102,77,199,99,24,26,34,45,145,100,99,79,33,37,43,43,17,27,0,13
1500000US040131058003,040131058003,"Block Group 3, Census Tract 1058, Maricopa County, Arizona",790,213,38,54,0,13,0,13,0,13,8,14,0,13,0,13,0,13,0,13,0,13,25,28,0,13,32,32,19,25,48,47,101,64,72,55,46,40,147,83,86,64,156,89,12,19,0,13,0,13
1500000US040131058004,040131058004,"Block Group 4, Census Tract 1058, Maricopa County, Arizona",1406,393,0,13,0,13,0,13,0,13,0,13,0,13,14,22,10,17,68,87,0,13,133,147,90,89,192,172,0,13,39,48,215,127,41,54,61,49,305,169,126,94,40,33,72,64,0,13,0,13
1500000US040131059001,040131059001,"Block Group 1, Census Tract 1059, Maricopa County, Arizona",1668,388,51,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,87,154,0,13,13,21,0,13,0,13,105,150,37,30,550,238,69,60,134,87,193,220,155,98,219,130,55,43,0,13,0,13
1500000US040131059002,040131059002,"Block Group 2, Census Tract 1059, Maricopa County, Arizona",1509,459,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,34,21,41,43,46,27,46,139,108,10,16,41,53,405,185,128,91,108,119,308,275,48,43,165,115,10,16,13,21,0,13
1500000US040131059003,040131059003,"Block Group 3, Census Tract 1059, Maricopa County, Arizona",824,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,35,0,13,0,13,19,34,19,21,28,44,9,15,224,91,24,30,118,81,53,51,130,92,121,67,36,31,13,30,10,17
1500000US040131060011,040131060011,"Block Group 1, Census Tract 1060.01, Maricopa County, Arizona",1066,149,25,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,44,55,23,26,21,33,128,114,0,13,297,115,32,33,23,36,192,84,117,47,110,51,42,25,0,13,0,13
1500000US040131060021,040131060021,"Block Group 1, Census Tract 1060.02, Maricopa County, Arizona",817,180,3,7,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,0,13,68,62,18,23,52,47,19,28,68,59,256,104,10,13,29,22,141,69,39,36,82,52,23,25,0,13,5,8
1500000US040131060022,040131060022,"Block Group 2, Census Tract 1060.02, Maricopa County, Arizona",365,116,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,10,17,0,13,0,13,24,18,116,66,23,26,50,68,71,52,21,16,30,25,0,13,0,13,6,9
1500000US040131060031,040131060031,"Block Group 1, Census Tract 1060.03, Maricopa County, Arizona",859,207,9,14,0,13,0,13,0,13,0,13,7,12,0,13,9,15,20,32,0,13,9,14,0,13,0,13,42,51,14,20,259,115,44,34,100,59,190,82,41,41,44,36,43,34,28,44,0,13
1500000US040131060032,040131060032,"Block Group 2, Census Tract 1060.03, Maricopa County, Arizona",1205,296,32,36,0,13,0,13,0,13,0,13,13,20,0,13,0,13,0,13,0,13,33,38,65,76,21,34,46,55,55,42,277,136,31,34,113,72,246,122,49,37,146,83,60,49,7,12,11,19
1500000US040131061001,040131061001,"Block Group 1, Census Tract 1061, Maricopa County, Arizona",788,162,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,11,17,0,13,13,20,0,13,0,13,94,66,9,14,0,13,209,110,46,59,160,72,158,91,36,38,38,43
1500000US040131061002,040131061002,"Block Group 2, Census Tract 1061, Maricopa County, Arizona",527,155,44,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,51,0,13,70,57,123,75,77,58,95,67,40,43,11,20,14,24
1500000US040131061003,040131061003,"Block Group 3, Census Tract 1061, Maricopa County, Arizona",845,270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,1,32,42,68,0,13,2,5,64,64,230,186,10,16,64,50,35,40,205,103,179,126,0,13,12,19,0,13
1500000US040131061004,040131061004,"Block Group 4, Census Tract 1061, Maricopa County, Arizona",658,163,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,42,0,13,19,30,75,57,53,52,249,117,116,73,66,62,43,34
1500000US040131061005,040131061005,"Block Group 5, Census Tract 1061, Maricopa County, Arizona",1062,218,11,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,24,26,31,12,19,67,80,9,21,2,4,369,161,28,32,61,45,100,51,105,87,155,103,85,44,16,23,2,4
1500000US040131062001,040131062001,"Block Group 1, Census Tract 1062, Maricopa County, Arizona",1186,153,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,43,0,13,0,13,0,13,0,13,0,13,0,13,71,48,3,9,49,33,109,60,32,31,501,152,191,74,156,91,44,38
1500000US040131062002,040131062002,"Block Group 2, Census Tract 1062, Maricopa County, Arizona",1150,184,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,82,44,14,21,73,54,197,93,50,33,350,97,176,87,201,68,7,11
1500000US040131063001,040131063001,"Block Group 1, Census Tract 1063, Maricopa County, Arizona",829,248,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,34,240,136,18,30,118,102,207,111,70,61,105,123,41,38,0,13,0,13
1500000US040131063002,040131063002,"Block Group 2, Census Tract 1063, Maricopa County, Arizona",1158,193,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,39,1,3,0,13,0,13,37,59,32,56,3,6,301,177,40,38,46,45,132,80,22,33,356,116,100,63,28,34,39,36
1500000US040131063003,040131063003,"Block Group 3, Census Tract 1063, Maricopa County, Arizona",960,291,13,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,73,0,13,265,248,26,31,63,75,188,136,51,48,133,82,110,60,38,44,25,38
1500000US040131063004,040131063004,"Block Group 4, Census Tract 1063, Maricopa County, Arizona",640,158,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,0,13,0,13,0,13,19,29,123,78,15,24,41,40,71,54,81,66,205,123,37,34,18,28,16,26
1500000US040131064001,040131064001,"Block Group 1, Census Tract 1064, Maricopa County, Arizona",757,192,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,33,0,13,5,10,18,30,0,13,9,20,16,23,124,73,46,40,25,22,68,38,58,42,198,85,57,38,81,52,17,23
1500000US040131064002,040131064002,"Block Group 2, Census Tract 1064, Maricopa County, Arizona",1437,227,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,44,53,150,90,84,67,56,42,332,159,210,103,359,150,108,66,30,27,45,48
1500000US040131065011,040131065011,"Block Group 1, Census Tract 1065.01, Maricopa County, Arizona",1370,228,0,13,0,13,0,13,0,13,0,13,0,13,121,155,0,13,0,13,0,13,10,16,0,13,15,23,20,32,41,52,210,139,23,36,54,47,227,89,27,31,392,172,113,50,96,82,21,27
1500000US040131065012,040131065012,"Block Group 2, Census Tract 1065.01, Maricopa County, Arizona",846,148,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,27,0,13,8,14,7,13,21,25,0,13,29,43,97,73,49,36,81,51,127,65,166,98,125,58,86,50,27,30,0,13
1500000US040131065021,040131065021,"Block Group 1, Census Tract 1065.02, Maricopa County, Arizona",964,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,0,13,0,13,49,54,22,24,146,83,59,40,92,73,226,123,133,79,196,103,0,13,25,28,0,13
1500000US040131065022,040131065022,"Block Group 2, Census Tract 1065.02, Maricopa County, Arizona",758,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,15,0,13,21,24,13,20,35,39,126,75,13,20,46,34,130,65,70,44,158,69,57,41,52,38,29,29
1500000US040131065023,040131065023,"Block Group 3, Census Tract 1065.02, Maricopa County, Arizona",753,198,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,10,0,13,0,13,0,13,0,13,2,4,11,15,110,97,26,40,38,38,151,71,76,67,198,105,90,62,23,27,24,30
1500000US040131066001,040131066001,"Block Group 1, Census Tract 1066, Maricopa County, Arizona",1191,203,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,0,13,21,16,27,30,0,13,22,24,10,16,154,91,0,13,42,41,113,48,114,66,336,93,206,76,101,54,41,51
1500000US040131066002,040131066002,"Block Group 2, Census Tract 1066, Maricopa County, Arizona",1341,146,13,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,0,13,0,13,108,62,22,25,29,32,151,70,81,71,412,128,272,97,196,87,44,37
1500000US040131067011,040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",713,238,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,44,31,48,41,54,0,13,25,30,20,24,291,124,8,14,45,37,120,84,19,22,28,48,13,20,0,13,42,62
1500000US040131067012,040131067012,"Block Group 2, Census Tract 1067.01, Maricopa County, Arizona",557,138,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,7,0,13,19,33,63,65,94,71,77,53,62,49,158,93,70,61,11,19,0,13
1500000US040131067013,040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",613,203,0,13,0,13,0,13,0,13,0,13,18,29,0,13,0,13,0,13,0,13,12,18,8,13,0,13,0,13,10,18,91,67,22,34,73,73,252,152,21,36,96,69,0,13,10,17,0,13
1500000US040131067021,040131067021,"Block Group 1, Census Tract 1067.02, Maricopa County, Arizona",871,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,22,24,19,27,6,9,258,119,17,26,55,32,149,58,59,41,231,71,50,28,4,7,0,13
1500000US040131067031,040131067031,"Block Group 1, Census Tract 1067.03, Maricopa County, Arizona",671,123,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,10,21,7,12,0,13,0,13,14,23,44,32,7,11,115,47,43,28,115,63,229,103,38,35,22,26,10,14
1500000US040131067032,040131067032,"Block Group 2, Census Tract 1067.03, Maricopa County, Arizona",1004,199,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,17,3,7,5,8,0,13,10,15,191,79,39,32,31,28,198,88,87,56,257,94,120,60,26,25,23,30
1500000US040131068011,040131068011,"Block Group 1, Census Tract 1068.01, Maricopa County, Arizona",731,228,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,14,0,13,0,13,55,77,43,60,46,54,0,13,340,140,57,69,15,25,57,53,42,52,38,44,35,54,0,13,0,13
1500000US040131068012,040131068012,"Block Group 2, Census Tract 1068.01, Maricopa County, Arizona",489,223,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,98,92,0,13,1,8,12,16,143,99,38,36,114,157,38,38,1,8,25,37,9,21,10,14,0,13
1500000US040131068013,040131068013,"Block Group 3, Census Tract 1068.01, Maricopa County, Arizona",618,198,0,13,0,13,0,13,0,13,0,13,0,13,30,49,30,47,29,44,0,13,45,72,31,38,24,39,65,75,9,14,47,50,20,31,28,28,152,155,45,69,35,31,28,33,0,13,0,13
1500000US040131068021,040131068021,"Block Group 1, Census Tract 1068.02, Maricopa County, Arizona",606,247,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,63,54,6,10,157,87,5,10,99,62,81,67,53,43,112,90,9,15,0,13,11,18
1500000US040131068022,040131068022,"Block Group 2, Census Tract 1068.02, Maricopa County, Arizona",867,148,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,8,14,22,24,19,30,0,13,237,110,19,32,89,67,264,95,64,42,99,69,22,32,14,21,0,13
1500000US040131068023,040131068023,"Block Group 3, Census Tract 1068.02, Maricopa County, Arizona",783,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,30,0,13,16,28,0,13,53,65,0,13,55,53,317,146,23,26,29,33,130,119,100,81,41,54,0,13,0,13,0,13
1500000US040131069001,040131069001,"Block Group 1, Census Tract 1069, Maricopa County, Arizona",584,209,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,37,0,13,0,13,0,13,0,13,15,24,0,13,116,95,53,68,4,7,154,146,28,39,135,96,36,41,10,18,0,13
1500000US040131069002,040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",1412,356,0,13,0,13,0,13,0,13,0,13,16,27,0,13,0,13,86,88,0,13,28,37,184,133,67,71,10,21,0,13,368,187,0,13,135,88,217,123,152,122,60,55,43,51,46,72,0,13
1500000US040131069003,040131069003,"Block Group 3, Census Tract 1069, Maricopa County, Arizona",1040,345,71,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,75,0,13,51,73,16,27,75,118,20,34,18,30,200,170,144,119,78,52,139,93,44,43,94,87,26,32,0,13,0,13
1500000US040131069004,040131069004,"Block Group 4, Census Tract 1069, Maricopa County, Arizona",1505,478,134,100,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,0,13,71,81,43,72,0,13,85,124,21,32,471,237,62,67,166,114,233,149,17,29,188,154,0,13,0,13,0,13
1500000US040131070001,040131070001,"Block Group 1, Census Tract 1070, Maricopa County, Arizona",783,302,97,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,25,0,13,2,25,0,13,0,13,58,97,0,13,158,111,148,195,29,44,133,103,41,38,87,77,20,34,0,13,0,13
1500000US040131070002,040131070002,"Block Group 2, Census Tract 1070, Maricopa County, Arizona",1429,498,146,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,135,20,32,76,85,42,70,90,110,76,95,70,71,199,144,56,58,98,92,241,190,147,82,9,17,36,36,13,20,0,13
1500000US040131070003,040131070003,"Block Group 3, Census Tract 1070, Maricopa County, Arizona",857,261,25,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,57,0,13,3,6,19,34,0,13,14,22,44,50,141,73,65,69,74,62,208,111,43,42,123,94,48,48,0,13,0,13
1500000US040131070004,040131070004,"Block Group 4, Census Tract 1070, Maricopa County, Arizona",884,422,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,78,0,13,0,13,167,199,65,100,16,28,35,60,0,13,122,105,12,19,72,72,241,143,35,39,48,56,18,30,0,13,0,13
1500000US040131071011,040131071011,"Block Group 1, Census Tract 1071.01, Maricopa County, Arizona",966,249,14,18,0,13,0,13,27,42,0,13,0,13,32,49,0,13,68,78,12,17,20,32,34,47,40,33,32,27,14,21,237,113,7,11,116,74,127,80,90,59,69,42,27,23,0,13,0,13
