GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
1500000US040131042033,040131042033,"Block Group 3, Census Tract 1042.03, Maricopa County, Arizona",-,**
1500000US040131042034,040131042034,"Block Group 4, Census Tract 1042.03, Maricopa County, Arizona",114300,19611
1500000US040131042035,040131042035,"Block Group 5, Census Tract 1042.03, Maricopa County, Arizona",88200,7815
1500000US040131042041,040131042041,"Block Group 1, Census Tract 1042.04, Maricopa County, Arizona",108500,19312
1500000US040131042042,040131042042,"Block Group 2, Census Tract 1042.04, Maricopa County, Arizona",123700,16233
1500000US040131042051,040131042051,"Block Group 1, Census Tract 1042.05, Maricopa County, Arizona",138600,29610
1500000US040131042052,040131042052,"Block Group 2, Census Tract 1042.05, Maricopa County, Arizona",55700,43815
1500000US040131042053,040131042053,"Block Group 3, Census Tract 1042.05, Maricopa County, Arizona",119200,21152
1500000US040131042054,040131042054,"Block Group 4, Census Tract 1042.05, Maricopa County, Arizona",-,**
1500000US040131042061,040131042061,"Block Group 1, Census Tract 1042.06, Maricopa County, Arizona",135700,23053
1500000US040131042062,040131042062,"Block Group 2, Census Tract 1042.06, Maricopa County, Arizona",111600,24743
1500000US040131042063,040131042063,"Block Group 3, Census Tract 1042.06, Maricopa County, Arizona",121300,8812
1500000US040131042071,040131042071,"Block Group 1, Census Tract 1042.07, Maricopa County, Arizona",136900,11722
1500000US040131042072,040131042072,"Block Group 2, Census Tract 1042.07, Maricopa County, Arizona",167600,8574
1500000US040131042073,040131042073,"Block Group 3, Census Tract 1042.07, Maricopa County, Arizona",152800,111890
1500000US040131042121,040131042121,"Block Group 1, Census Tract 1042.12, Maricopa County, Arizona",-,**
1500000US040131042122,040131042122,"Block Group 2, Census Tract 1042.12, Maricopa County, Arizona",123600,14707
1500000US040131042123,040131042123,"Block Group 3, Census Tract 1042.12, Maricopa County, Arizona",134300,17867
1500000US040131042124,040131042124,"Block Group 4, Census Tract 1042.12, Maricopa County, Arizona",116500,11868
1500000US040131042141,040131042141,"Block Group 1, Census Tract 1042.14, Maricopa County, Arizona",182000,20938
1500000US040131042142,040131042142,"Block Group 2, Census Tract 1042.14, Maricopa County, Arizona",212100,19582
1500000US040131042151,040131042151,"Block Group 1, Census Tract 1042.15, Maricopa County, Arizona",98000,116260
1500000US040131042152,040131042152,"Block Group 2, Census Tract 1042.15, Maricopa County, Arizona",-,**
1500000US040131042153,040131042153,"Block Group 3, Census Tract 1042.15, Maricopa County, Arizona",166700,18218
1500000US040131042154,040131042154,"Block Group 4, Census Tract 1042.15, Maricopa County, Arizona",160100,27692
1500000US040131042155,040131042155,"Block Group 5, Census Tract 1042.15, Maricopa County, Arizona",125600,20317
1500000US040131042161,040131042161,"Block Group 1, Census Tract 1042.16, Maricopa County, Arizona",98800,36081
1500000US040131042162,040131042162,"Block Group 2, Census Tract 1042.16, Maricopa County, Arizona",140700,9244
1500000US040131042163,040131042163,"Block Group 3, Census Tract 1042.16, Maricopa County, Arizona",115000,12324
1500000US040131042171,040131042171,"Block Group 1, Census Tract 1042.17, Maricopa County, Arizona",140500,32290
1500000US040131042172,040131042172,"Block Group 2, Census Tract 1042.17, Maricopa County, Arizona",148400,14130
1500000US040131042173,040131042173,"Block Group 3, Census Tract 1042.17, Maricopa County, Arizona",130600,29303
1500000US040131042181,040131042181,"Block Group 1, Census Tract 1042.18, Maricopa County, Arizona",135600,15541
1500000US040131042182,040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",204300,52811
1500000US040131042183,040131042183,"Block Group 3, Census Tract 1042.18, Maricopa County, Arizona",124200,75371
1500000US040131042191,040131042191,"Block Group 1, Census Tract 1042.19, Maricopa County, Arizona",168100,10229
1500000US040131042192,040131042192,"Block Group 2, Census Tract 1042.19, Maricopa County, Arizona",116700,13358
1500000US040131042211,040131042211,"Block Group 1, Census Tract 1042.21, Maricopa County, Arizona",132800,22942
1500000US040131042212,040131042212,"Block Group 2, Census Tract 1042.21, Maricopa County, Arizona",124200,16989
1500000US040131042213,040131042213,"Block Group 3, Census Tract 1042.21, Maricopa County, Arizona",117100,12407
1500000US040131042214,040131042214,"Block Group 4, Census Tract 1042.21, Maricopa County, Arizona",118100,14487
1500000US040131042221,040131042221,"Block Group 1, Census Tract 1042.22, Maricopa County, Arizona",158000,33825
1500000US040131042222,040131042222,"Block Group 2, Census Tract 1042.22, Maricopa County, Arizona",153500,21919
1500000US040131042223,040131042223,"Block Group 3, Census Tract 1042.22, Maricopa County, Arizona",122100,55149
1500000US040131042224,040131042224,"Block Group 4, Census Tract 1042.22, Maricopa County, Arizona",164100,38048
1500000US040131042231,040131042231,"Block Group 1, Census Tract 1042.23, Maricopa County, Arizona",194700,21258
1500000US040131042232,040131042232,"Block Group 2, Census Tract 1042.23, Maricopa County, Arizona",308000,73372
1500000US040131042241,040131042241,"Block Group 1, Census Tract 1042.24, Maricopa County, Arizona",107600,14087
1500000US040131042242,040131042242,"Block Group 2, Census Tract 1042.24, Maricopa County, Arizona",170800,21288
1500000US040131042243,040131042243,"Block Group 3, Census Tract 1042.24, Maricopa County, Arizona",51900,47843
1500000US040131042244,040131042244,"Block Group 4, Census Tract 1042.24, Maricopa County, Arizona",263400,32100
1500000US040131042251,040131042251,"Block Group 1, Census Tract 1042.25, Maricopa County, Arizona",138600,8922
1500000US040131042252,040131042252,"Block Group 2, Census Tract 1042.25, Maricopa County, Arizona",220700,29245
1500000US040131042253,040131042253,"Block Group 3, Census Tract 1042.25, Maricopa County, Arizona",127400,22477
1500000US040131042261,040131042261,"Block Group 1, Census Tract 1042.26, Maricopa County, Arizona",162500,82006
1500000US040131042262,040131042262,"Block Group 2, Census Tract 1042.26, Maricopa County, Arizona",161300,21670
1500000US040131042263,040131042263,"Block Group 3, Census Tract 1042.26, Maricopa County, Arizona",103600,29692
1500000US040131042264,040131042264,"Block Group 4, Census Tract 1042.26, Maricopa County, Arizona",215800,33346
1500000US040131042271,040131042271,"Block Group 1, Census Tract 1042.27, Maricopa County, Arizona",113900,23434
1500000US040131042272,040131042272,"Block Group 2, Census Tract 1042.27, Maricopa County, Arizona",150900,44139
1500000US040131043011,040131043011,"Block Group 1, Census Tract 1043.01, Maricopa County, Arizona",119500,16104
1500000US040131043012,040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",119900,25526
1500000US040131043021,040131043021,"Block Group 1, Census Tract 1043.02, Maricopa County, Arizona",41700,16574
1500000US040131043022,040131043022,"Block Group 2, Census Tract 1043.02, Maricopa County, Arizona",71300,30910
1500000US040131044011,040131044011,"Block Group 1, Census Tract 1044.01, Maricopa County, Arizona",101000,40361
1500000US040131044012,040131044012,"Block Group 2, Census Tract 1044.01, Maricopa County, Arizona",-,**
1500000US040131044013,040131044013,"Block Group 3, Census Tract 1044.01, Maricopa County, Arizona",-,**
1500000US040131044021,040131044021,"Block Group 1, Census Tract 1044.02, Maricopa County, Arizona","10,000-",***
1500000US040131045011,040131045011,"Block Group 1, Census Tract 1045.01, Maricopa County, Arizona",90700,9059
1500000US040131045012,040131045012,"Block Group 2, Census Tract 1045.01, Maricopa County, Arizona",157500,330942
1500000US040131045013,040131045013,"Block Group 3, Census Tract 1045.01, Maricopa County, Arizona",66800,65110
1500000US040131045021,040131045021,"Block Group 1, Census Tract 1045.02, Maricopa County, Arizona",92500,133723
1500000US040131045022,040131045022,"Block Group 2, Census Tract 1045.02, Maricopa County, Arizona",58600,27540
1500000US040131045023,040131045023,"Block Group 3, Census Tract 1045.02, Maricopa County, Arizona",73500,28302
1500000US040131046001,040131046001,"Block Group 1, Census Tract 1046, Maricopa County, Arizona",105700,26540
1500000US040131046002,040131046002,"Block Group 2, Census Tract 1046, Maricopa County, Arizona",71900,21668
1500000US040131046003,040131046003,"Block Group 3, Census Tract 1046, Maricopa County, Arizona",115000,17944
1500000US040131047011,040131047011,"Block Group 1, Census Tract 1047.01, Maricopa County, Arizona",65900,103856
1500000US040131047012,040131047012,"Block Group 2, Census Tract 1047.01, Maricopa County, Arizona",74800,17423
1500000US040131047013,040131047013,"Block Group 3, Census Tract 1047.01, Maricopa County, Arizona",90700,42687
1500000US040131047021,040131047021,"Block Group 1, Census Tract 1047.02, Maricopa County, Arizona",134700,114071
1500000US040131047022,040131047022,"Block Group 2, Census Tract 1047.02, Maricopa County, Arizona",76200,19957
1500000US040131047023,040131047023,"Block Group 3, Census Tract 1047.02, Maricopa County, Arizona",94800,4866
1500000US040131047024,040131047024,"Block Group 4, Census Tract 1047.02, Maricopa County, Arizona","10,000-",***
1500000US040131048011,040131048011,"Block Group 1, Census Tract 1048.01, Maricopa County, Arizona",240800,17944
1500000US040131048012,040131048012,"Block Group 2, Census Tract 1048.01, Maricopa County, Arizona",331900,96680
1500000US040131048021,040131048021,"Block Group 1, Census Tract 1048.02, Maricopa County, Arizona",225200,17379
1500000US040131048022,040131048022,"Block Group 2, Census Tract 1048.02, Maricopa County, Arizona",298900,47059
1500000US040131048023,040131048023,"Block Group 3, Census Tract 1048.02, Maricopa County, Arizona",287800,30165
1500000US040131048024,040131048024,"Block Group 4, Census Tract 1048.02, Maricopa County, Arizona",256400,18284
1500000US040131048025,040131048025,"Block Group 5, Census Tract 1048.02, Maricopa County, Arizona",-,**
1500000US040131049001,040131049001,"Block Group 1, Census Tract 1049, Maricopa County, Arizona",210200,39647
1500000US040131049002,040131049002,"Block Group 2, Census Tract 1049, Maricopa County, Arizona",222900,18843
1500000US040131049003,040131049003,"Block Group 3, Census Tract 1049, Maricopa County, Arizona",196300,22188
1500000US040131050021,040131050021,"Block Group 1, Census Tract 1050.02, Maricopa County, Arizona","1,000,000+",***
1500000US040131050022,040131050022,"Block Group 2, Census Tract 1050.02, Maricopa County, Arizona",867600,150928
1500000US040131050031,040131050031,"Block Group 1, Census Tract 1050.03, Maricopa County, Arizona","1,000,000+",***
1500000US040131050032,040131050032,"Block Group 2, Census Tract 1050.03, Maricopa County, Arizona","1,000,000+",***
1500000US040131050041,040131050041,"Block Group 1, Census Tract 1050.04, Maricopa County, Arizona","1,000,000+",***
1500000US040131050042,040131050042,"Block Group 2, Census Tract 1050.04, Maricopa County, Arizona","1,000,000+",***
1500000US040131050043,040131050043,"Block Group 3, Census Tract 1050.04, Maricopa County, Arizona","1,000,000+",***
1500000US040131051011,040131051011,"Block Group 1, Census Tract 1051.01, Maricopa County, Arizona",364100,31386
1500000US040131051012,040131051012,"Block Group 2, Census Tract 1051.01, Maricopa County, Arizona",651900,103830
1500000US040131051013,040131051013,"Block Group 3, Census Tract 1051.01, Maricopa County, Arizona",355800,23572
1500000US040131051021,040131051021,"Block Group 1, Census Tract 1051.02, Maricopa County, Arizona","1,000,000+",***
1500000US040131051022,040131051022,"Block Group 2, Census Tract 1051.02, Maricopa County, Arizona",456000,40060
1500000US040131051023,040131051023,"Block Group 3, Census Tract 1051.02, Maricopa County, Arizona",194700,31897
1500000US040131051024,040131051024,"Block Group 4, Census Tract 1051.02, Maricopa County, Arizona",282600,47893
1500000US040131051031,040131051031,"Block Group 1, Census Tract 1051.03, Maricopa County, Arizona","1,000,000+",***
1500000US040131051032,040131051032,"Block Group 2, Census Tract 1051.03, Maricopa County, Arizona","1,000,000+",***
1500000US040131051033,040131051033,"Block Group 3, Census Tract 1051.03, Maricopa County, Arizona","1,000,000+",***
1500000US040131052001,040131052001,"Block Group 1, Census Tract 1052, Maricopa County, Arizona",433300,305598
1500000US040131052002,040131052002,"Block Group 2, Census Tract 1052, Maricopa County, Arizona",142400,27564
1500000US040131052003,040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",110300,50029
1500000US040131052004,040131052004,"Block Group 4, Census Tract 1052, Maricopa County, Arizona",156500,40033
1500000US040131053001,040131053001,"Block Group 1, Census Tract 1053, Maricopa County, Arizona",277600,51079
1500000US040131053002,040131053002,"Block Group 2, Census Tract 1053, Maricopa County, Arizona",127400,45713
1500000US040131053003,040131053003,"Block Group 3, Census Tract 1053, Maricopa County, Arizona",255700,72610
1500000US040131054001,040131054001,"Block Group 1, Census Tract 1054, Maricopa County, Arizona",408400,56654
1500000US040131054002,040131054002,"Block Group 2, Census Tract 1054, Maricopa County, Arizona",240100,34216
1500000US040131054003,040131054003,"Block Group 3, Census Tract 1054, Maricopa County, Arizona",260300,20332
1500000US040131055011,040131055011,"Block Group 1, Census Tract 1055.01, Maricopa County, Arizona",110900,25900
1500000US040131055012,040131055012,"Block Group 2, Census Tract 1055.01, Maricopa County, Arizona",-,**
1500000US040131055021,040131055021,"Block Group 1, Census Tract 1055.02, Maricopa County, Arizona",-,**
1500000US040131055022,040131055022,"Block Group 2, Census Tract 1055.02, Maricopa County, Arizona",223400,126500
1500000US040131055031,040131055031,"Block Group 1, Census Tract 1055.03, Maricopa County, Arizona",-,**
1500000US040131055032,040131055032,"Block Group 2, Census Tract 1055.03, Maricopa County, Arizona",84600,16302
1500000US040131055033,040131055033,"Block Group 3, Census Tract 1055.03, Maricopa County, Arizona",-,**
1500000US040131056011,040131056011,"Block Group 1, Census Tract 1056.01, Maricopa County, Arizona",103400,18517
1500000US040131056012,040131056012,"Block Group 2, Census Tract 1056.01, Maricopa County, Arizona",66000,11544
1500000US040131056021,040131056021,"Block Group 1, Census Tract 1056.02, Maricopa County, Arizona",57400,41131
1500000US040131056022,040131056022,"Block Group 2, Census Tract 1056.02, Maricopa County, Arizona",120500,53383
1500000US040131056023,040131056023,"Block Group 3, Census Tract 1056.02, Maricopa County, Arizona",78800,24075
1500000US040131057011,040131057011,"Block Group 1, Census Tract 1057.01, Maricopa County, Arizona",113000,28160
1500000US040131057012,040131057012,"Block Group 2, Census Tract 1057.01, Maricopa County, Arizona",97600,11983
1500000US040131057021,040131057021,"Block Group 1, Census Tract 1057.02, Maricopa County, Arizona",88900,32334
1500000US040131057022,040131057022,"Block Group 2, Census Tract 1057.02, Maricopa County, Arizona",98500,20391
1500000US040131058001,040131058001,"Block Group 1, Census Tract 1058, Maricopa County, Arizona",93200,28325
1500000US040131058002,040131058002,"Block Group 2, Census Tract 1058, Maricopa County, Arizona",103800,16197
1500000US040131058003,040131058003,"Block Group 3, Census Tract 1058, Maricopa County, Arizona",96200,14288
1500000US040131058004,040131058004,"Block Group 4, Census Tract 1058, Maricopa County, Arizona",112800,19593
1500000US040131059001,040131059001,"Block Group 1, Census Tract 1059, Maricopa County, Arizona",120200,17246
1500000US040131059002,040131059002,"Block Group 2, Census Tract 1059, Maricopa County, Arizona",124300,30432
1500000US040131059003,040131059003,"Block Group 3, Census Tract 1059, Maricopa County, Arizona",140200,11955
1500000US040131060011,040131060011,"Block Group 1, Census Tract 1060.01, Maricopa County, Arizona",93600,28721
1500000US040131060021,040131060021,"Block Group 1, Census Tract 1060.02, Maricopa County, Arizona",151600,42671
1500000US040131060022,040131060022,"Block Group 2, Census Tract 1060.02, Maricopa County, Arizona",96800,16157
1500000US040131060031,040131060031,"Block Group 1, Census Tract 1060.03, Maricopa County, Arizona",97100,11867
1500000US040131060032,040131060032,"Block Group 2, Census Tract 1060.03, Maricopa County, Arizona",114200,15932
1500000US040131061001,040131061001,"Block Group 1, Census Tract 1061, Maricopa County, Arizona",404100,78578
1500000US040131061002,040131061002,"Block Group 2, Census Tract 1061, Maricopa County, Arizona",156200,20619
1500000US040131061003,040131061003,"Block Group 3, Census Tract 1061, Maricopa County, Arizona",239600,152718
1500000US040131061004,040131061004,"Block Group 4, Census Tract 1061, Maricopa County, Arizona",283200,40686
1500000US040131061005,040131061005,"Block Group 5, Census Tract 1061, Maricopa County, Arizona",-,**
1500000US040131062001,040131062001,"Block Group 1, Census Tract 1062, Maricopa County, Arizona",617900,116140
1500000US040131062002,040131062002,"Block Group 2, Census Tract 1062, Maricopa County, Arizona",507300,107168
1500000US040131063001,040131063001,"Block Group 1, Census Tract 1063, Maricopa County, Arizona",155500,83661
1500000US040131063002,040131063002,"Block Group 2, Census Tract 1063, Maricopa County, Arizona",279900,61309
1500000US040131063003,040131063003,"Block Group 3, Census Tract 1063, Maricopa County, Arizona",248800,92990
1500000US040131063004,040131063004,"Block Group 4, Census Tract 1063, Maricopa County, Arizona",185900,31401
1500000US040131064001,040131064001,"Block Group 1, Census Tract 1064, Maricopa County, Arizona",332100,90243
1500000US040131064002,040131064002,"Block Group 2, Census Tract 1064, Maricopa County, Arizona",193400,20706
1500000US040131065011,040131065011,"Block Group 1, Census Tract 1065.01, Maricopa County, Arizona",210200,36406
1500000US040131065012,040131065012,"Block Group 2, Census Tract 1065.01, Maricopa County, Arizona",180700,38217
1500000US040131065021,040131065021,"Block Group 1, Census Tract 1065.02, Maricopa County, Arizona",169000,86415
1500000US040131065022,040131065022,"Block Group 2, Census Tract 1065.02, Maricopa County, Arizona",206700,52661
1500000US040131065023,040131065023,"Block Group 3, Census Tract 1065.02, Maricopa County, Arizona",128100,24592
1500000US040131066001,040131066001,"Block Group 1, Census Tract 1066, Maricopa County, Arizona",457400,146336
1500000US040131066002,040131066002,"Block Group 2, Census Tract 1066, Maricopa County, Arizona",541100,54044
1500000US040131067011,040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",62900,182104
1500000US040131067012,040131067012,"Block Group 2, Census Tract 1067.01, Maricopa County, Arizona",54800,2487
1500000US040131067013,040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",150000,47688
1500000US040131067021,040131067021,"Block Group 1, Census Tract 1067.02, Maricopa County, Arizona",185500,18425
1500000US040131067031,040131067031,"Block Group 1, Census Tract 1067.03, Maricopa County, Arizona",147700,17094
1500000US040131067032,040131067032,"Block Group 2, Census Tract 1067.03, Maricopa County, Arizona",239200,49691
1500000US040131068011,040131068011,"Block Group 1, Census Tract 1068.01, Maricopa County, Arizona",59600,9090
1500000US040131068012,040131068012,"Block Group 2, Census Tract 1068.01, Maricopa County, Arizona",-,**
1500000US040131068013,040131068013,"Block Group 3, Census Tract 1068.01, Maricopa County, Arizona",33300,11406
1500000US040131068021,040131068021,"Block Group 1, Census Tract 1068.02, Maricopa County, Arizona",108100,27523
1500000US040131068022,040131068022,"Block Group 2, Census Tract 1068.02, Maricopa County, Arizona",121500,32315
1500000US040131068023,040131068023,"Block Group 3, Census Tract 1068.02, Maricopa County, Arizona",100000,36891
1500000US040131069001,040131069001,"Block Group 1, Census Tract 1069, Maricopa County, Arizona",103500,23107
1500000US040131069002,040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",86600,9383
1500000US040131069003,040131069003,"Block Group 3, Census Tract 1069, Maricopa County, Arizona",72100,28246
1500000US040131069004,040131069004,"Block Group 4, Census Tract 1069, Maricopa County, Arizona",103100,16663
1500000US040131070001,040131070001,"Block Group 1, Census Tract 1070, Maricopa County, Arizona",94400,35586
1500000US040131070002,040131070002,"Block Group 2, Census Tract 1070, Maricopa County, Arizona",68700,28235
1500000US040131070003,040131070003,"Block Group 3, Census Tract 1070, Maricopa County, Arizona",79100,19665
1500000US040131070004,040131070004,"Block Group 4, Census Tract 1070, Maricopa County, Arizona",65300,17515
1500000US040131071011,040131071011,"Block Group 1, Census Tract 1071.01, Maricopa County, Arizona",119700,21193
1500000US040131071012,040131071012,"Block Group 2, Census Tract 1071.01, Maricopa County, Arizona",82000,10516
1500000US040131071021,040131071021,"Block Group 1, Census Tract 1071.02, Maricopa County, Arizona",82600,9804
1500000US040131071022,040131071022,"Block Group 2, Census Tract 1071.02, Maricopa County, Arizona",102600,28359
1500000US040131071023,040131071023,"Block Group 3, Census Tract 1071.02, Maricopa County, Arizona",120600,117004
1500000US040131072011,040131072011,"Block Group 1, Census Tract 1072.01, Maricopa County, Arizona",62500,10271
1500000US040131072012,040131072012,"Block Group 2, Census Tract 1072.01, Maricopa County, Arizona",70300,37300
1500000US040131072021,040131072021,"Block Group 1, Census Tract 1072.02, Maricopa County, Arizona",62600,14433
1500000US040131072022,040131072022,"Block Group 2, Census Tract 1072.02, Maricopa County, Arizona",63800,11226
1500000US040131073001,040131073001,"Block Group 1, Census Tract 1073, Maricopa County, Arizona",80500,11899
1500000US040131073002,040131073002,"Block Group 2, Census Tract 1073, Maricopa County, Arizona",94700,56573
1500000US040131073003,040131073003,"Block Group 3, Census Tract 1073, Maricopa County, Arizona","10,000-",***
1500000US040131073004,040131073004,"Block Group 4, Census Tract 1073, Maricopa County, Arizona",61200,31429
1500000US040131074001,040131074001,"Block Group 1, Census Tract 1074, Maricopa County, Arizona",183500,36561
1500000US040131074002,040131074002,"Block Group 2, Census Tract 1074, Maricopa County, Arizona",212500,28550
1500000US040131074003,040131074003,"Block Group 3, Census Tract 1074, Maricopa County, Arizona",-,**
1500000US040131074004,040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",48000,66456
1500000US040131074005,040131074005,"Block Group 5, Census Tract 1074, Maricopa County, Arizona",-,**
1500000US040131074006,040131074006,"Block Group 6, Census Tract 1074, Maricopa County, Arizona",78500,52466
1500000US040131075001,040131075001,"Block Group 1, Census Tract 1075, Maricopa County, Arizona",380800,45966
1500000US040131075002,040131075002,"Block Group 2, Census Tract 1075, Maricopa County, Arizona",385300,95372
1500000US040131075003,040131075003,"Block Group 3, Census Tract 1075, Maricopa County, Arizona",251400,48376
1500000US040131076011,040131076011,"Block Group 1, Census Tract 1076.01, Maricopa County, Arizona",158700,49525
1500000US040131076012,040131076012,"Block Group 2, Census Tract 1076.01, Maricopa County, Arizona",165800,6593
1500000US040131076013,040131076013,"Block Group 3, Census Tract 1076.01, Maricopa County, Arizona",180400,42773
1500000US040131076021,040131076021,"Block Group 1, Census Tract 1076.02, Maricopa County, Arizona",241600,81016
1500000US040131076022,040131076022,"Block Group 2, Census Tract 1076.02, Maricopa County, Arizona",247200,114477
1500000US040131077001,040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",491700,149324
1500000US040131077002,040131077002,"Block Group 2, Census Tract 1077, Maricopa County, Arizona",250000,130602
1500000US040131077003,040131077003,"Block Group 3, Census Tract 1077, Maricopa County, Arizona",129800,35996
1500000US040131077004,040131077004,"Block Group 4, Census Tract 1077, Maricopa County, Arizona",245800,147904
1500000US040131077005,040131077005,"Block Group 5, Census Tract 1077, Maricopa County, Arizona",123400,78629
1500000US040131078001,040131078001,"Block Group 1, Census Tract 1078, Maricopa County, Arizona",616900,215271
1500000US040131078002,040131078002,"Block Group 2, Census Tract 1078, Maricopa County, Arizona",442900,76578
1500000US040131079001,040131079001,"Block Group 1, Census Tract 1079, Maricopa County, Arizona","1,000,000+",***
1500000US040131079002,040131079002,"Block Group 2, Census Tract 1079, Maricopa County, Arizona",685200,53841
1500000US040131079003,040131079003,"Block Group 3, Census Tract 1079, Maricopa County, Arizona",725000,106278
1500000US040131080001,040131080001,"Block Group 1, Census Tract 1080, Maricopa County, Arizona","1,000,000+",***
1500000US040131080002,040131080002,"Block Group 2, Census Tract 1080, Maricopa County, Arizona","1,000,000+",***
1500000US040131081001,040131081001,"Block Group 1, Census Tract 1081, Maricopa County, Arizona",428200,125163
1500000US040131082001,040131082001,"Block Group 1, Census Tract 1082, Maricopa County, Arizona",412500,131348
1500000US040131082002,040131082002,"Block Group 2, Census Tract 1082, Maricopa County, Arizona",284600,104256
1500000US040131082003,040131082003,"Block Group 3, Census Tract 1082, Maricopa County, Arizona",245100,24534
1500000US040131083011,040131083011,"Block Group 1, Census Tract 1083.01, Maricopa County, Arizona",583300,63566
1500000US040131083012,040131083012,"Block Group 2, Census Tract 1083.01, Maricopa County, Arizona",429100,38209
1500000US040131083013,040131083013,"Block Group 3, Census Tract 1083.01, Maricopa County, Arizona",221400,54454
1500000US040131083021,040131083021,"Block Group 1, Census Tract 1083.02, Maricopa County, Arizona",294400,61830
1500000US040131083022,040131083022,"Block Group 2, Census Tract 1083.02, Maricopa County, Arizona",162500,235517
1500000US040131084001,040131084001,"Block Group 1, Census Tract 1084, Maricopa County, Arizona",-,**
1500000US040131084002,040131084002,"Block Group 2, Census Tract 1084, Maricopa County, Arizona",184200,27578
1500000US040131084003,040131084003,"Block Group 3, Census Tract 1084, Maricopa County, Arizona",307200,146717
1500000US040131084004,040131084004,"Block Group 4, Census Tract 1084, Maricopa County, Arizona",279400,49709
1500000US040131084005,040131084005,"Block Group 5, Census Tract 1084, Maricopa County, Arizona",140100,49352
1500000US040131085011,040131085011,"Block Group 1, Census Tract 1085.01, Maricopa County, Arizona",105100,29942
1500000US040131085012,040131085012,"Block Group 2, Census Tract 1085.01, Maricopa County, Arizona",141900,22485
1500000US040131085021,040131085021,"Block Group 1, Census Tract 1085.02, Maricopa County, Arizona",214000,66824
1500000US040131085022,040131085022,"Block Group 2, Census Tract 1085.02, Maricopa County, Arizona",115300,5294
1500000US040131085023,040131085023,"Block Group 3, Census Tract 1085.02, Maricopa County, Arizona",142100,47978
1500000US040131085024,040131085024,"Block Group 4, Census Tract 1085.02, Maricopa County, Arizona",334400,85600
1500000US040131086011,040131086011,"Block Group 1, Census Tract 1086.01, Maricopa County, Arizona",114700,32562
1500000US040131086012,040131086012,"Block Group 2, Census Tract 1086.01, Maricopa County, Arizona","10,000-",***
1500000US040131086021,040131086021,"Block Group 1, Census Tract 1086.02, Maricopa County, Arizona",69800,54422
1500000US040131086022,040131086022,"Block Group 2, Census Tract 1086.02, Maricopa County, Arizona",-,**
1500000US040131086023,040131086023,"Block Group 3, Census Tract 1086.02, Maricopa County, Arizona",120500,65196
1500000US040131086024,040131086024,"Block Group 4, Census Tract 1086.02, Maricopa County, Arizona",145400,201953
1500000US040131088021,040131088021,"Block Group 1, Census Tract 1088.02, Maricopa County, Arizona",157400,40724
1500000US040131088022,040131088022,"Block Group 2, Census Tract 1088.02, Maricopa County, Arizona",286100,147682
1500000US040131089011,040131089011,"Block Group 1, Census Tract 1089.01, Maricopa County, Arizona",181000,25168
1500000US040131089012,040131089012,"Block Group 2, Census Tract 1089.01, Maricopa County, Arizona",194900,111885
1500000US040131089013,040131089013,"Block Group 3, Census Tract 1089.01, Maricopa County, Arizona",159000,50532
1500000US040131089021,040131089021,"Block Group 1, Census Tract 1089.02, Maricopa County, Arizona",89500,17512
1500000US040131089022,040131089022,"Block Group 2, Census Tract 1089.02, Maricopa County, Arizona",92400,26038
1500000US040131089023,040131089023,"Block Group 3, Census Tract 1089.02, Maricopa County, Arizona",155600,15776
1500000US040131089024,040131089024,"Block Group 4, Census Tract 1089.02, Maricopa County, Arizona",147700,12223
1500000US040131090011,040131090011,"Block Group 1, Census Tract 1090.01, Maricopa County, Arizona",57000,8202
1500000US040131090012,040131090012,"Block Group 2, Census Tract 1090.01, Maricopa County, Arizona",-,**
1500000US040131090021,040131090021,"Block Group 1, Census Tract 1090.02, Maricopa County, Arizona",95900,12479
1500000US040131090022,040131090022,"Block Group 2, Census Tract 1090.02, Maricopa County, Arizona",140800,161952
1500000US040131090023,040131090023,"Block Group 3, Census Tract 1090.02, Maricopa County, Arizona",135000,10401
1500000US040131090031,040131090031,"Block Group 1, Census Tract 1090.03, Maricopa County, Arizona",103400,29723
1500000US040131090032,040131090032,"Block Group 2, Census Tract 1090.03, Maricopa County, Arizona",-,**
1500000US040131090033,040131090033,"Block Group 3, Census Tract 1090.03, Maricopa County, Arizona",87100,32649
1500000US040131090034,040131090034,"Block Group 4, Census Tract 1090.03, Maricopa County, Arizona",-,**
1500000US040131091011,040131091011,"Block Group 1, Census Tract 1091.01, Maricopa County, Arizona",78500,19080
1500000US040131091012,040131091012,"Block Group 2, Census Tract 1091.01, Maricopa County, Arizona",68800,41841
1500000US040131091021,040131091021,"Block Group 1, Census Tract 1091.02, Maricopa County, Arizona",56000,4387
1500000US040131091022,040131091022,"Block Group 2, Census Tract 1091.02, Maricopa County, Arizona",76100,33477
