GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004
Id,Id2,Geography,Total population in occupied housing units:,Owned with a mortgage or a loan,Owned free and clear,Renter occupied
1500000US040132168213,040132168213,"Block Group 3, Census Tract 2168.21, Maricopa County, Arizona",2221,1193,493,535
1500000US040132168214,040132168214,"Block Group 4, Census Tract 2168.21, Maricopa County, Arizona",964,705,182,77
1500000US040132168221,040132168221,"Block Group 1, Census Tract 2168.22, Maricopa County, Arizona",1761,1239,380,142
1500000US040132168222,040132168222,"Block Group 2, Census Tract 2168.22, Maricopa County, Arizona",1215,805,318,92
1500000US040132168223,040132168223,"Block Group 3, Census Tract 2168.22, Maricopa County, Arizona",1155,921,167,67
1500000US040132168261,040132168261,"Block Group 1, Census Tract 2168.26, Maricopa County, Arizona",974,466,157,351
1500000US040132168262,040132168262,"Block Group 2, Census Tract 2168.26, Maricopa County, Arizona",1650,904,239,507
1500000US040132168263,040132168263,"Block Group 3, Census Tract 2168.26, Maricopa County, Arizona",1009,468,131,410
1500000US040132168264,040132168264,"Block Group 4, Census Tract 2168.26, Maricopa County, Arizona",704,473,84,147
1500000US040132168291,040132168291,"Block Group 1, Census Tract 2168.29, Maricopa County, Arizona",1755,1267,312,176
1500000US040132168292,040132168292,"Block Group 2, Census Tract 2168.29, Maricopa County, Arizona",1612,1122,324,166
1500000US040132168293,040132168293,"Block Group 3, Census Tract 2168.29, Maricopa County, Arizona",1323,916,241,166
1500000US040132168301,040132168301,"Block Group 1, Census Tract 2168.30, Maricopa County, Arizona",1622,573,137,912
1500000US040132168302,040132168302,"Block Group 2, Census Tract 2168.30, Maricopa County, Arizona",1439,331,117,991
1500000US040132168311,040132168311,"Block Group 1, Census Tract 2168.31, Maricopa County, Arizona",1230,942,179,109
1500000US040132168312,040132168312,"Block Group 2, Census Tract 2168.31, Maricopa County, Arizona",1644,1092,343,209
1500000US040132168321,040132168321,"Block Group 1, Census Tract 2168.32, Maricopa County, Arizona",1151,648,328,175
1500000US040132168322,040132168322,"Block Group 2, Census Tract 2168.32, Maricopa County, Arizona",1117,538,422,157
1500000US040132168331,040132168331,"Block Group 1, Census Tract 2168.33, Maricopa County, Arizona",1648,718,184,746
1500000US040132168332,040132168332,"Block Group 2, Census Tract 2168.33, Maricopa County, Arizona",1300,911,289,100
1500000US040132168333,040132168333,"Block Group 3, Census Tract 2168.33, Maricopa County, Arizona",1550,891,216,443
1500000US040132168341,040132168341,"Block Group 1, Census Tract 2168.34, Maricopa County, Arizona",1240,801,315,124
1500000US040132168342,040132168342,"Block Group 2, Census Tract 2168.34, Maricopa County, Arizona",971,555,293,123
1500000US040132168351,040132168351,"Block Group 1, Census Tract 2168.35, Maricopa County, Arizona",1707,358,204,1145
1500000US040132168352,040132168352,"Block Group 2, Census Tract 2168.35, Maricopa County, Arizona",770,376,224,170
1500000US040132168361,040132168361,"Block Group 1, Census Tract 2168.36, Maricopa County, Arizona",2042,1643,280,119
1500000US040132168362,040132168362,"Block Group 2, Census Tract 2168.36, Maricopa County, Arizona",1518,1055,178,285
1500000US040132168371,040132168371,"Block Group 1, Census Tract 2168.37, Maricopa County, Arizona",1121,458,67,596
1500000US040132168372,040132168372,"Block Group 2, Census Tract 2168.37, Maricopa County, Arizona",1870,1095,131,644
1500000US040132168373,040132168373,"Block Group 3, Census Tract 2168.37, Maricopa County, Arizona",1617,250,64,1303
1500000US040132168381,040132168381,"Block Group 1, Census Tract 2168.38, Maricopa County, Arizona",1765,850,147,768
1500000US040132168382,040132168382,"Block Group 2, Census Tract 2168.38, Maricopa County, Arizona",1300,992,164,144
1500000US040132168383,040132168383,"Block Group 3, Census Tract 2168.38, Maricopa County, Arizona",1710,1262,193,255
1500000US040132168391,040132168391,"Block Group 1, Census Tract 2168.39, Maricopa County, Arizona",1216,894,201,121
1500000US040132168392,040132168392,"Block Group 2, Census Tract 2168.39, Maricopa County, Arizona",1282,970,125,187
1500000US040132168393,040132168393,"Block Group 3, Census Tract 2168.39, Maricopa County, Arizona",1449,1184,203,62
1500000US040132168401,040132168401,"Block Group 1, Census Tract 2168.40, Maricopa County, Arizona",2565,1943,238,384
1500000US040132168402,040132168402,"Block Group 2, Census Tract 2168.40, Maricopa County, Arizona",1020,841,138,41
1500000US040132168403,040132168403,"Block Group 3, Census Tract 2168.40, Maricopa County, Arizona",994,811,121,62
1500000US040132168411,040132168411,"Block Group 1, Census Tract 2168.41, Maricopa County, Arizona",1031,681,315,35
1500000US040132168412,040132168412,"Block Group 2, Census Tract 2168.41, Maricopa County, Arizona",2017,1480,156,381
1500000US040132168421,040132168421,"Block Group 1, Census Tract 2168.42, Maricopa County, Arizona",1076,822,148,106
1500000US040132168422,040132168422,"Block Group 2, Census Tract 2168.42, Maricopa County, Arizona",2473,1931,171,371
1500000US040132168431,040132168431,"Block Group 1, Census Tract 2168.43, Maricopa County, Arizona",435,315,96,24
1500000US040132168432,040132168432,"Block Group 2, Census Tract 2168.43, Maricopa County, Arizona",913,553,332,28
1500000US040132168433,040132168433,"Block Group 3, Census Tract 2168.43, Maricopa County, Arizona",1966,1339,497,130
1500000US040132168441,040132168441,"Block Group 1, Census Tract 2168.44, Maricopa County, Arizona",1331,835,227,269
1500000US040132168442,040132168442,"Block Group 2, Census Tract 2168.44, Maricopa County, Arizona",1563,399,215,949
1500000US040132168451,040132168451,"Block Group 1, Census Tract 2168.45, Maricopa County, Arizona",954,293,41,620
1500000US040132168452,040132168452,"Block Group 2, Census Tract 2168.45, Maricopa County, Arizona",938,158,61,719
1500000US040132168461,040132168461,"Block Group 1, Census Tract 2168.46, Maricopa County, Arizona",1439,1048,101,290
1500000US040132168462,040132168462,"Block Group 2, Census Tract 2168.46, Maricopa County, Arizona",2211,765,91,1355
1500000US040132168463,040132168463,"Block Group 3, Census Tract 2168.46, Maricopa County, Arizona",1300,914,95,291
1500000US040132168464,040132168464,"Block Group 4, Census Tract 2168.46, Maricopa County, Arizona",1635,1328,169,138
1500000US040132168471,040132168471,"Block Group 1, Census Tract 2168.47, Maricopa County, Arizona",1995,1483,220,292
1500000US040132168472,040132168472,"Block Group 2, Census Tract 2168.47, Maricopa County, Arizona",3830,2690,313,827
1500000US040132168481,040132168481,"Block Group 1, Census Tract 2168.48, Maricopa County, Arizona",1925,1663,175,87
1500000US040132168482,040132168482,"Block Group 2, Census Tract 2168.48, Maricopa County, Arizona",1911,1425,274,212
1500000US040132168483,040132168483,"Block Group 3, Census Tract 2168.48, Maricopa County, Arizona",2172,1674,338,160
1500000US040132168491,040132168491,"Block Group 1, Census Tract 2168.49, Maricopa County, Arizona",1133,953,79,101
1500000US040132168492,040132168492,"Block Group 2, Census Tract 2168.49, Maricopa County, Arizona",842,609,172,61
1500000US040132168493,040132168493,"Block Group 3, Census Tract 2168.49, Maricopa County, Arizona",1676,1339,266,71
1500000US040132168494,040132168494,"Block Group 4, Census Tract 2168.49, Maricopa County, Arizona",3028,2318,486,224
1500000US040132168501,040132168501,"Block Group 1, Census Tract 2168.50, Maricopa County, Arizona",582,413,54,115
1500000US040132168502,040132168502,"Block Group 2, Census Tract 2168.50, Maricopa County, Arizona",2031,746,138,1147
1500000US040132168503,040132168503,"Block Group 3, Census Tract 2168.50, Maricopa County, Arizona",1555,252,100,1203
1500000US040132168511,040132168511,"Block Group 1, Census Tract 2168.51, Maricopa County, Arizona",407,269,99,39
1500000US040132168512,040132168512,"Block Group 2, Census Tract 2168.51, Maricopa County, Arizona",1438,1068,224,146
1500000US040132168513,040132168513,"Block Group 3, Census Tract 2168.51, Maricopa County, Arizona",1227,883,254,90
1500000US040132168514,040132168514,"Block Group 4, Census Tract 2168.51, Maricopa County, Arizona",1071,712,329,30
1500000US040132168521,040132168521,"Block Group 1, Census Tract 2168.52, Maricopa County, Arizona",1845,289,84,1472
1500000US040132168522,040132168522,"Block Group 2, Census Tract 2168.52, Maricopa County, Arizona",1016,728,91,197
1500000US040132168531,040132168531,"Block Group 1, Census Tract 2168.53, Maricopa County, Arizona",1367,543,59,765
1500000US040132168532,040132168532,"Block Group 2, Census Tract 2168.53, Maricopa County, Arizona",1256,610,103,543
1500000US040132168533,040132168533,"Block Group 3, Census Tract 2168.53, Maricopa County, Arizona",941,644,79,218
1500000US040132168534,040132168534,"Block Group 4, Census Tract 2168.53, Maricopa County, Arizona",938,110,45,783
1500000US040132169011,040132169011,"Block Group 1, Census Tract 2169.01, Maricopa County, Arizona",964,464,144,356
1500000US040132169012,040132169012,"Block Group 2, Census Tract 2169.01, Maricopa County, Arizona",1464,753,353,358
1500000US040132169013,040132169013,"Block Group 3, Census Tract 2169.01, Maricopa County, Arizona",277,141,65,71
1500000US040132169021,040132169021,"Block Group 1, Census Tract 2169.02, Maricopa County, Arizona",2051,1497,292,262
1500000US040132169022,040132169022,"Block Group 2, Census Tract 2169.02, Maricopa County, Arizona",1873,882,219,772
1500000US040132170011,040132170011,"Block Group 1, Census Tract 2170.01, Maricopa County, Arizona",587,270,225,92
1500000US040132170012,040132170012,"Block Group 2, Census Tract 2170.01, Maricopa County, Arizona",579,316,155,108
1500000US040132170013,040132170013,"Block Group 3, Census Tract 2170.01, Maricopa County, Arizona",887,456,314,117
1500000US040132170014,040132170014,"Block Group 4, Census Tract 2170.01, Maricopa County, Arizona",396,198,67,131
1500000US040132170015,040132170015,"Block Group 5, Census Tract 2170.01, Maricopa County, Arizona",556,285,202,69
1500000US040132170016,040132170016,"Block Group 6, Census Tract 2170.01, Maricopa County, Arizona",879,371,115,393
1500000US040132170021,040132170021,"Block Group 1, Census Tract 2170.02, Maricopa County, Arizona",1528,974,189,365
1500000US040132170022,040132170022,"Block Group 2, Census Tract 2170.02, Maricopa County, Arizona",1454,879,178,397
1500000US040132170023,040132170023,"Block Group 3, Census Tract 2170.02, Maricopa County, Arizona",1067,674,163,230
1500000US040132170024,040132170024,"Block Group 4, Census Tract 2170.02, Maricopa County, Arizona",1286,703,221,362
1500000US040132171011,040132171011,"Block Group 1, Census Tract 2171.01, Maricopa County, Arizona",830,530,154,146
1500000US040132171012,040132171012,"Block Group 2, Census Tract 2171.01, Maricopa County, Arizona",886,262,29,595
1500000US040132171013,040132171013,"Block Group 3, Census Tract 2171.01, Maricopa County, Arizona",750,382,129,239
1500000US040132171021,040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",1074,659,150,265
1500000US040132171022,040132171022,"Block Group 2, Census Tract 2171.02, Maricopa County, Arizona",1398,782,219,397
1500000US040132172011,040132172011,"Block Group 1, Census Tract 2172.01, Maricopa County, Arizona",243,71,28,144
1500000US040132172012,040132172012,"Block Group 2, Census Tract 2172.01, Maricopa County, Arizona",1135,47,71,1017
1500000US040132172031,040132172031,"Block Group 1, Census Tract 2172.03, Maricopa County, Arizona",991,391,396,204
1500000US040132172032,040132172032,"Block Group 2, Census Tract 2172.03, Maricopa County, Arizona",675,280,101,294
1500000US040132172033,040132172033,"Block Group 3, Census Tract 2172.03, Maricopa County, Arizona",622,298,230,94
1500000US040132172034,040132172034,"Block Group 4, Census Tract 2172.03, Maricopa County, Arizona",516,148,60,308
1500000US040132172041,040132172041,"Block Group 1, Census Tract 2172.04, Maricopa County, Arizona",1028,16,10,1002
1500000US040132172042,040132172042,"Block Group 2, Census Tract 2172.04, Maricopa County, Arizona",1088,285,101,702
1500000US040132172043,040132172043,"Block Group 3, Census Tract 2172.04, Maricopa County, Arizona",1050,109,78,863
1500000US040132173001,040132173001,"Block Group 1, Census Tract 2173, Maricopa County, Arizona",1226,534,199,493
1500000US040132173002,040132173002,"Block Group 2, Census Tract 2173, Maricopa County, Arizona",827,587,175,65
1500000US040132173003,040132173003,"Block Group 3, Census Tract 2173, Maricopa County, Arizona",702,266,250,186
1500000US040132174001,040132174001,"Block Group 1, Census Tract 2174, Maricopa County, Arizona",445,242,129,74
1500000US040132174002,040132174002,"Block Group 2, Census Tract 2174, Maricopa County, Arizona",731,451,180,100
1500000US040132174003,040132174003,"Block Group 3, Census Tract 2174, Maricopa County, Arizona",641,331,186,124
1500000US040132174004,040132174004,"Block Group 4, Census Tract 2174, Maricopa County, Arizona",1268,480,183,605
1500000US040132175011,040132175011,"Block Group 1, Census Tract 2175.01, Maricopa County, Arizona",899,408,121,370
1500000US040132175012,040132175012,"Block Group 2, Census Tract 2175.01, Maricopa County, Arizona",1059,59,12,988
1500000US040132175013,040132175013,"Block Group 3, Census Tract 2175.01, Maricopa County, Arizona",1335,11,85,1239
1500000US040132175021,040132175021,"Block Group 1, Census Tract 2175.02, Maricopa County, Arizona",536,123,48,365
1500000US040132175022,040132175022,"Block Group 2, Census Tract 2175.02, Maricopa County, Arizona",1252,477,110,665
1500000US040132175023,040132175023,"Block Group 3, Census Tract 2175.02, Maricopa County, Arizona",965,81,16,868
1500000US040132176001,040132176001,"Block Group 1, Census Tract 2176, Maricopa County, Arizona",1203,455,111,637
1500000US040132176002,040132176002,"Block Group 2, Census Tract 2176, Maricopa County, Arizona",1544,291,58,1195
1500000US040132176003,040132176003,"Block Group 3, Census Tract 2176, Maricopa County, Arizona",1473,233,46,1194
1500000US040132177001,040132177001,"Block Group 1, Census Tract 2177, Maricopa County, Arizona",2128,1435,366,327
1500000US040132177002,040132177002,"Block Group 2, Census Tract 2177, Maricopa County, Arizona",1391,829,198,364
1500000US040132177003,040132177003,"Block Group 3, Census Tract 2177, Maricopa County, Arizona",1386,601,188,597
1500000US040132178001,040132178001,"Block Group 1, Census Tract 2178, Maricopa County, Arizona",1785,655,140,990
1500000US040132178002,040132178002,"Block Group 2, Census Tract 2178, Maricopa County, Arizona",1380,745,216,419
1500000US040132178003,040132178003,"Block Group 3, Census Tract 2178, Maricopa County, Arizona",1420,768,213,439
1500000US040132178004,040132178004,"Block Group 4, Census Tract 2178, Maricopa County, Arizona",1472,960,180,332
1500000US040132179001,040132179001,"Block Group 1, Census Tract 2179, Maricopa County, Arizona",1779,726,241,812
1500000US040132179002,040132179002,"Block Group 2, Census Tract 2179, Maricopa County, Arizona",835,428,153,254
1500000US040132179003,040132179003,"Block Group 3, Census Tract 2179, Maricopa County, Arizona",1090,555,158,377
1500000US040132180001,040132180001,"Block Group 1, Census Tract 2180, Maricopa County, Arizona",1273,788,137,348
1500000US040132180002,040132180002,"Block Group 2, Census Tract 2180, Maricopa County, Arizona",1475,407,112,956
1500000US040132180003,040132180003,"Block Group 3, Census Tract 2180, Maricopa County, Arizona",941,595,156,190
1500000US040132180004,040132180004,"Block Group 4, Census Tract 2180, Maricopa County, Arizona",1598,470,134,994
1500000US040132181001,040132181001,"Block Group 1, Census Tract 2181, Maricopa County, Arizona",858,480,121,257
1500000US040132181002,040132181002,"Block Group 2, Census Tract 2181, Maricopa County, Arizona",1003,456,230,317
1500000US040132182001,040132182001,"Block Group 1, Census Tract 2182, Maricopa County, Arizona",1324,552,100,672
1500000US040132182002,040132182002,"Block Group 2, Census Tract 2182, Maricopa County, Arizona",1158,522,148,488
1500000US040132182003,040132182003,"Block Group 3, Census Tract 2182, Maricopa County, Arizona",1591,989,172,430
1500000US040132182004,040132182004,"Block Group 4, Census Tract 2182, Maricopa County, Arizona",1133,481,85,567
1500000US040132183001,040132183001,"Block Group 1, Census Tract 2183, Maricopa County, Arizona",1304,102,846,356
1500000US040132183002,040132183002,"Block Group 2, Census Tract 2183, Maricopa County, Arizona",1212,513,74,625
1500000US040132183003,040132183003,"Block Group 3, Census Tract 2183, Maricopa County, Arizona",1279,627,131,521
1500000US040133184001,040133184001,"Block Group 1, Census Tract 3184, Maricopa County, Arizona",1619,480,103,1036
1500000US040133184002,040133184002,"Block Group 2, Census Tract 3184, Maricopa County, Arizona",1788,340,423,1025
1500000US040133184003,040133184003,"Block Group 3, Census Tract 3184, Maricopa County, Arizona",1233,317,86,830
1500000US040133185011,040133185011,"Block Group 1, Census Tract 3185.01, Maricopa County, Arizona",1692,805,265,622
1500000US040133185012,040133185012,"Block Group 2, Census Tract 3185.01, Maricopa County, Arizona",958,170,32,756
1500000US040133185013,040133185013,"Block Group 3, Census Tract 3185.01, Maricopa County, Arizona",550,340,97,113
1500000US040133187001,040133187001,"Block Group 1, Census Tract 3187, Maricopa County, Arizona",112,68,12,32
1500000US040133187002,040133187002,"Block Group 2, Census Tract 3187, Maricopa County, Arizona",308,98,22,188
1500000US040133188001,040133188001,"Block Group 1, Census Tract 3188, Maricopa County, Arizona",1305,85,15,1205
1500000US040133188002,040133188002,"Block Group 2, Census Tract 3188, Maricopa County, Arizona",1522,130,31,1361
1500000US040133188003,040133188003,"Block Group 3, Census Tract 3188, Maricopa County, Arizona",1449,163,53,1233
1500000US040133188004,040133188004,"Block Group 4, Census Tract 3188, Maricopa County, Arizona",1777,140,59,1578
1500000US040133189001,040133189001,"Block Group 1, Census Tract 3189, Maricopa County, Arizona",2131,569,169,1393
1500000US040133189002,040133189002,"Block Group 2, Census Tract 3189, Maricopa County, Arizona",1358,531,173,654
1500000US040133189003,040133189003,"Block Group 3, Census Tract 3189, Maricopa County, Arizona",1448,494,160,794
1500000US040133189004,040133189004,"Block Group 4, Census Tract 3189, Maricopa County, Arizona",1305,302,132,871
1500000US040133190001,040133190001,"Block Group 1, Census Tract 3190, Maricopa County, Arizona",1216,185,50,981
1500000US040133190002,040133190002,"Block Group 2, Census Tract 3190, Maricopa County, Arizona",809,278,102,429
1500000US040133190003,040133190003,"Block Group 3, Census Tract 3190, Maricopa County, Arizona",469,93,27,349
1500000US040133190004,040133190004,"Block Group 4, Census Tract 3190, Maricopa County, Arizona",2,0,0,2
1500000US040133191011,040133191011,"Block Group 1, Census Tract 3191.01, Maricopa County, Arizona",1359,29,8,1322
1500000US040133191012,040133191012,"Block Group 2, Census Tract 3191.01, Maricopa County, Arizona",1093,4,0,1089
1500000US040133191031,040133191031,"Block Group 1, Census Tract 3191.03, Maricopa County, Arizona",2112,31,10,2071
1500000US040133191032,040133191032,"Block Group 2, Census Tract 3191.03, Maricopa County, Arizona",814,129,53,632
1500000US040133191033,040133191033,"Block Group 3, Census Tract 3191.03, Maricopa County, Arizona",1556,14,4,1538
1500000US040133191041,040133191041,"Block Group 1, Census Tract 3191.04, Maricopa County, Arizona",1189,70,39,1080
1500000US040133191042,040133191042,"Block Group 2, Census Tract 3191.04, Maricopa County, Arizona",2232,1,2,2229
1500000US040133191043,040133191043,"Block Group 3, Census Tract 3191.04, Maricopa County, Arizona",955,138,97,720
1500000US040133191044,040133191044,"Block Group 4, Census Tract 3191.04, Maricopa County, Arizona",726,0,0,726
1500000US040133192011,040133192011,"Block Group 1, Census Tract 3192.01, Maricopa County, Arizona",1477,279,95,1103
1500000US040133192012,040133192012,"Block Group 2, Census Tract 3192.01, Maricopa County, Arizona",1633,162,55,1416
1500000US040133192013,040133192013,"Block Group 3, Census Tract 3192.01, Maricopa County, Arizona",703,319,74,310
1500000US040133192014,040133192014,"Block Group 4, Census Tract 3192.01, Maricopa County, Arizona",1467,196,24,1247
1500000US040133192021,040133192021,"Block Group 1, Census Tract 3192.02, Maricopa County, Arizona",1554,49,300,1205
1500000US040133192022,040133192022,"Block Group 2, Census Tract 3192.02, Maricopa County, Arizona",1677,197,26,1454
1500000US040133193001,040133193001,"Block Group 1, Census Tract 3193, Maricopa County, Arizona",2406,785,354,1267
1500000US040133194011,040133194011,"Block Group 1, Census Tract 3194.01, Maricopa County, Arizona",617,273,43,301
1500000US040133194012,040133194012,"Block Group 2, Census Tract 3194.01, Maricopa County, Arizona",1471,535,249,687
1500000US040133194013,040133194013,"Block Group 3, Census Tract 3194.01, Maricopa County, Arizona",1336,598,155,583
1500000US040133194014,040133194014,"Block Group 4, Census Tract 3194.01, Maricopa County, Arizona",1288,702,182,404
1500000US040133194015,040133194015,"Block Group 5, Census Tract 3194.01, Maricopa County, Arizona",763,159,32,572
1500000US040133194021,040133194021,"Block Group 1, Census Tract 3194.02, Maricopa County, Arizona",1980,1142,315,523
1500000US040133194022,040133194022,"Block Group 2, Census Tract 3194.02, Maricopa County, Arizona",2067,1197,304,566
1500000US040133194031,040133194031,"Block Group 1, Census Tract 3194.03, Maricopa County, Arizona",1361,264,77,1020
1500000US040133194032,040133194032,"Block Group 2, Census Tract 3194.03, Maricopa County, Arizona",1230,786,243,201
1500000US040133194033,040133194033,"Block Group 3, Census Tract 3194.03, Maricopa County, Arizona",827,444,121,262
1500000US040133194034,040133194034,"Block Group 4, Census Tract 3194.03, Maricopa County, Arizona",1088,337,115,636
1500000US040133194041,040133194041,"Block Group 1, Census Tract 3194.04, Maricopa County, Arizona",1423,929,198,296
1500000US040133194042,040133194042,"Block Group 2, Census Tract 3194.04, Maricopa County, Arizona",1691,650,280,761
1500000US040133195001,040133195001,"Block Group 1, Census Tract 3195, Maricopa County, Arizona",1426,784,206,436
1500000US040133195002,040133195002,"Block Group 2, Census Tract 3195, Maricopa County, Arizona",1169,544,222,403
1500000US040133195003,040133195003,"Block Group 3, Census Tract 3195, Maricopa County, Arizona",730,244,53,433
1500000US040133195004,040133195004,"Block Group 4, Census Tract 3195, Maricopa County, Arizona",2103,680,153,1270
1500000US040133196001,040133196001,"Block Group 1, Census Tract 3196, Maricopa County, Arizona",1320,448,195,677
1500000US040133196002,040133196002,"Block Group 2, Census Tract 3196, Maricopa County, Arizona",1130,470,285,375
1500000US040133196003,040133196003,"Block Group 3, Census Tract 3196, Maricopa County, Arizona",1310,571,191,548
1500000US040133196004,040133196004,"Block Group 4, Census Tract 3196, Maricopa County, Arizona",1668,361,169,1138
1500000US040133197031,040133197031,"Block Group 1, Census Tract 3197.03, Maricopa County, Arizona",1693,1057,107,529
1500000US040133197032,040133197032,"Block Group 2, Census Tract 3197.03, Maricopa County, Arizona",648,95,485,68
1500000US040133197033,040133197033,"Block Group 3, Census Tract 3197.03, Maricopa County, Arizona",1783,167,270,1346
1500000US040133197041,040133197041,"Block Group 1, Census Tract 3197.04, Maricopa County, Arizona",1480,423,112,945
1500000US040133197051,040133197051,"Block Group 1, Census Tract 3197.05, Maricopa County, Arizona",1706,730,126,850
1500000US040133197052,040133197052,"Block Group 2, Census Tract 3197.05, Maricopa County, Arizona",978,430,67,481
1500000US040133197053,040133197053,"Block Group 3, Census Tract 3197.05, Maricopa County, Arizona",721,323,62,336
1500000US040133197061,040133197061,"Block Group 1, Census Tract 3197.06, Maricopa County, Arizona",1522,300,513,709
1500000US040133197062,040133197062,"Block Group 2, Census Tract 3197.06, Maricopa County, Arizona",908,173,34,701
1500000US040133197063,040133197063,"Block Group 3, Census Tract 3197.06, Maricopa County, Arizona",2516,692,362,1462
1500000US040133198001,040133198001,"Block Group 1, Census Tract 3198, Maricopa County, Arizona",1483,202,62,1219
1500000US040133198002,040133198002,"Block Group 2, Census Tract 3198, Maricopa County, Arizona",637,0,0,637
1500000US040133198003,040133198003,"Block Group 3, Census Tract 3198, Maricopa County, Arizona",709,349,76,284
1500000US040133198004,040133198004,"Block Group 4, Census Tract 3198, Maricopa County, Arizona",1632,0,3,1629
1500000US040133198005,040133198005,"Block Group 5, Census Tract 3198, Maricopa County, Arizona",1160,406,101,653
1500000US040133198006,040133198006,"Block Group 6, Census Tract 3198, Maricopa County, Arizona",970,500,143,327
1500000US040133199021,040133199021,"Block Group 1, Census Tract 3199.02, Maricopa County, Arizona",1258,625,173,460
1500000US040133199022,040133199022,"Block Group 2, Census Tract 3199.02, Maricopa County, Arizona",1112,564,103,445
1500000US040133199031,040133199031,"Block Group 1, Census Tract 3199.03, Maricopa County, Arizona",2217,709,140,1368
1500000US040133199032,040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",1007,659,156,192
1500000US040133199033,040133199033,"Block Group 3, Census Tract 3199.03, Maricopa County, Arizona",843,573,133,137
1500000US040133199034,040133199034,"Block Group 4, Census Tract 3199.03, Maricopa County, Arizona",1589,809,203,577
1500000US040133199041,040133199041,"Block Group 1, Census Tract 3199.04, Maricopa County, Arizona",2194,1430,285,479
1500000US040133199042,040133199042,"Block Group 2, Census Tract 3199.04, Maricopa County, Arizona",1095,682,207,206
1500000US040133199043,040133199043,"Block Group 3, Census Tract 3199.04, Maricopa County, Arizona",1546,998,150,398
1500000US040133199051,040133199051,"Block Group 1, Census Tract 3199.05, Maricopa County, Arizona",1596,817,168,611
1500000US040133199052,040133199052,"Block Group 2, Census Tract 3199.05, Maricopa County, Arizona",1074,758,143,173
1500000US040133199053,040133199053,"Block Group 3, Census Tract 3199.05, Maricopa County, Arizona",1100,734,89,277
1500000US040133199054,040133199054,"Block Group 4, Census Tract 3199.05, Maricopa County, Arizona",1005,668,193,144
1500000US040133199061,040133199061,"Block Group 1, Census Tract 3199.06, Maricopa County, Arizona",2071,946,230,895
1500000US040133199062,040133199062,"Block Group 2, Census Tract 3199.06, Maricopa County, Arizona",1102,830,141,131
1500000US040133199071,040133199071,"Block Group 1, Census Tract 3199.07, Maricopa County, Arizona",854,633,125,96
1500000US040133199072,040133199072,"Block Group 2, Census Tract 3199.07, Maricopa County, Arizona",1371,1034,290,47
1500000US040133199081,040133199081,"Block Group 1, Census Tract 3199.08, Maricopa County, Arizona",2200,990,182,1028
1500000US040133199091,040133199091,"Block Group 1, Census Tract 3199.09, Maricopa County, Arizona",2275,1676,305,294
1500000US040133199101,040133199101,"Block Group 1, Census Tract 3199.10, Maricopa County, Arizona",2285,1676,290,319
1500000US040133199102,040133199102,"Block Group 2, Census Tract 3199.10, Maricopa County, Arizona",1726,1322,292,112
1500000US040133200011,040133200011,"Block Group 1, Census Tract 3200.01, Maricopa County, Arizona",2292,789,79,1424
1500000US040133200012,040133200012,"Block Group 2, Census Tract 3200.01, Maricopa County, Arizona",1380,0,0,1380
1500000US040133200013,040133200013,"Block Group 3, Census Tract 3200.01, Maricopa County, Arizona",2461,168,23,2270
1500000US040133200014,040133200014,"Block Group 4, Census Tract 3200.01, Maricopa County, Arizona",876,343,92,441
1500000US040133200021,040133200021,"Block Group 1, Census Tract 3200.02, Maricopa County, Arizona",1319,439,290,590
1500000US040133200022,040133200022,"Block Group 2, Census Tract 3200.02, Maricopa County, Arizona",1579,603,542,434
1500000US040133200023,040133200023,"Block Group 3, Census Tract 3200.02, Maricopa County, Arizona",1038,297,41,700
1500000US040133200024,040133200024,"Block Group 4, Census Tract 3200.02, Maricopa County, Arizona",1572,774,523,275
1500000US040133200071,040133200071,"Block Group 1, Census Tract 3200.07, Maricopa County, Arizona",1035,484,34,517
1500000US040133200072,040133200072,"Block Group 2, Census Tract 3200.07, Maricopa County, Arizona",1613,264,44,1305
1500000US040133200073,040133200073,"Block Group 3, Census Tract 3200.07, Maricopa County, Arizona",2554,249,21,2284
1500000US040133200074,040133200074,"Block Group 4, Census Tract 3200.07, Maricopa County, Arizona",1472,876,93,503
1500000US040133201001,040133201001,"Block Group 1, Census Tract 3201, Maricopa County, Arizona",1418,352,108,958
1500000US040133201002,040133201002,"Block Group 2, Census Tract 3201, Maricopa County, Arizona",1140,221,85,834
1500000US040134201041,040134201041,"Block Group 1, Census Tract 4201.04, Maricopa County, Arizona",2515,1251,820,444
1500000US040134201042,040134201042,"Block Group 2, Census Tract 4201.04, Maricopa County, Arizona",2542,1924,211,407
1500000US040134201051,040134201051,"Block Group 1, Census Tract 4201.05, Maricopa County, Arizona",1728,1347,122,259
1500000US040134201052,040134201052,"Block Group 2, Census Tract 4201.05, Maricopa County, Arizona",1747,1457,137,153
1500000US040134201053,040134201053,"Block Group 3, Census Tract 4201.05, Maricopa County, Arizona",1687,1329,137,221
1500000US040134201071,040134201071,"Block Group 1, Census Tract 4201.07, Maricopa County, Arizona",2250,1681,207,362
1500000US040134201072,040134201072,"Block Group 2, Census Tract 4201.07, Maricopa County, Arizona",2511,2013,213,285
